Count,Id,category,url
36,0,"Thủ tướng Nguyễn Xuân Phúc, thủ tướng gửi thư khen, động viên y bác sĩ, chiến sĩ áo trắng",https://dantri.com.vn/xa-hoi/thu-tuong-gui-thu-khen-dong-vien-cac-chien-si-ao-trang-20200804194858687.htm#dt_source=Cate_ChinhTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=7
37,0,"Thủ tướng Nguyễn Xuân Phúc, giữ tăng trưởng dương, nhiệm vụ nặng nề, làn sóng thứ 2 Covid-19",https://dantri.com.vn/xa-hoi/thu-tuong-nhiem-vu-giu-tang-truong-duong-ngay-cang-nang-ne-20200803085204878.htm#dt_source=Cate_ChinhTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=8
38,0,"Thủ tướng Nguyễn Xuân Phúc, gặp mặt giới trí thức, 90 năm ngành Tuyên giáo, cởi trói cho sự sáng tạo",https://dantri.com.vn/xa-hoi/thu-tuong-can-go-bo-soi-day-cho-su-sang-tao-duoc-bay-bong-20200730180854464.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=21
39,0,"viếng Lăng Chủ tịch HCM, đại biểu trí thức, gặp mặt nhà khoa học",https://dantri.com.vn/xa-hoi/hon-200-tri-thuc-nha-khoa-hoc-van-nghe-si-vao-lang-vieng-bac-20200730165832565.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=22
40,0,"COVID-19, Chủ tịch Nguyễn ĐỨc Chung, thị xã Sơn Tây, phát triển sơn tây",https://dantri.com.vn/xa-hoi/chu-tich-ha-noi-thoi-co-thuan-loi-de-phat-trien-toan-dien-son-tay-20200730133839738.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=23
41,0,"Thủ tướng Nguyễn Xuân Phúc, điện đàm với chủ tịch EU, quan ngại về Biển Đông, hợp tác Việt Nam - EU",https://dantri.com.vn/xa-hoi/thu-tuong-va-chu-tich-uy-ban-chau-au-dien-dam-chia-se-ve-van-de-bien-dong-20200729214244458.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=24
42,0,"Ban Quản lý Lăng, Chủ tịch Hồ Chí Minh, Thiếu tướng Bùi Hải Sơn",https://dantri.com.vn/xa-hoi/thieu-tuong-bui-hai-son-lam-quyen-truong-ban-bql-lang-chu-tich-ho-chi-minh-20200729185245491.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=25
43,0,"bí thư tỉnh ủy quảng trị, Bộ Chính trị, thứ trưởng Bộ Văn hóa",https://dantri.com.vn/xa-hoi/thu-truong-bo-vhttdl-lam-bi-thu-tinh-uy-quang-tri-20200729160718551.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=26
44,0,"90 thành lập đảng bộ, phạm minh chính, trịnh văn chiến",https://dantri.com.vn/xa-hoi/bien-khong-thanh-co-bien-kho-thanh-de-20200729131749143.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=27
45,0,"Phạm Hoài Nam, tư lệnh hải quân, Trần Thanh Nghiêm",https://dantri.com.vn/xa-hoi/chuan-do-doc-tran-thanh-nghiem-phu-trach-tu-lenh-hai-quan-20200729102550399.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=28
46,0,"giải báo chí đối ngoại, công tác đối ngoại, Đối ngoại Việt Nam",https://dantri.com.vn/xa-hoi/bao-dan-tri-gianh-2-giai-bao-chi-toan-quoc-ve-thong-tin-doi-ngoai-20200729015541492.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=29
47,0,"Nguyễn Hữu Tín, kỷ luật cán bộ, khai trừ đảng, phó chủ tịch tphcm",https://dantri.com.vn/xa-hoi/ban-bi-thu-khai-tru-dang-nguyen-pho-chu-tich-tphcm-nguyen-huu-tin-20200728165410941.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=30
48,0,"trung tướng dương đức hòa, nguyên tư lệnh quân khu 2, kỷ luật khiển trách, ban bí thư kỷ luật",https://dantri.com.vn/xa-hoi/nguyen-tu-lenh-quan-khu-2-tung-ban-dat-quoc-phong-nhan-ky-luat-20200728171823209.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=31
49,0,"kỷ luật nguyễn văn điều, khai trừ đảng, ban bí thư kỷ luật, trưởng ban nội chính thái bình",https://dantri.com.vn/xa-hoi/khai-tru-dang-truong-ban-noi-chinh-tinh-thai-binh-20200728170647851.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=32
50,0,"25 năm tham gia ASEAN, quan hệ việt nam asean, năm Chủ tịch ASEAN",https://dantri.com.vn/xa-hoi/25-nam-viet-nam-tham-gia-asean-vi-mot-cong-dong-gan-ket-va-thich-ung-20200728114049327.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=33
51,0,"saigon co.op, diệp dũng, thanh tra tphcm, sai phạm tại saigon co.op",https://dantri.com.vn/xa-hoi/dinh-chi-chuc-vu-bi-thu-dang-uy-saigon-coop-doi-voi-ong-diep-dung-20200728084942349.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=34
52,0,"công an Cần Thơ, 3 tân phó giám đốc",https://dantri.com.vn/xa-hoi/cong-an-can-tho-co-3-tan-pho-giam-doc-20200727221932930.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=35
53,0,"Quân chủng Hải quân, đánh bắt hải sản, Vũng Tàu, Kiên Giang",https://dantri.com.vn/xa-hoi/quyet-liet-chong-khai-thac-hai-san-trai-phep-tai-vung-bien-nuoc-ngoai-20200729060149568.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=36
54,0,"Biên phòng An Giang, Chốt chặn đường mòn, bắt người xuất nhập cnahr, xuất nhập cảnh trái phép",https://dantri.com.vn/xa-hoi/bien-phong-an-giang-ngan-chan-gan-400-nguoi-nhap-canh-trai-phep-20200727171429697.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=37
55,0,"cách ly xã hội, cách ly đà nẵng, giãn cách theo chỉ thị 19, từ 0h ngày 28.7",https://dantri.com.vn/xa-hoi/thu-tuong-thuc-hien-gian-cach-toan-da-nang-tu-0-h-ngay-287-20200727135119856.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=38
56,0,"Ngã ba Đồng Lộc, Huyền Thoại Đồng Lộc, Thương binh liệt sĩ",https://dantri.com.vn/xa-hoi/huyen-thoai-dong-loc-20200726224641054.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=39
57,0,"Ngã ba Đồng Lộc, hành hương, 10 cô gái TNXP, Thương binh liệt sỹ",https://dantri.com.vn/xa-hoi/thang-7-o-nga-ba-dong-loc-20200726073707255.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=40
58,0,"Mai Văn Chính, Ban tổ chức Trung ương, Bí thư Đảng ủy khóa mới",https://dantri.com.vn/xa-hoi/ong-mai-van-chinh-dac-cu-bi-thu-dang-uy-ban-to-chuc-trung-uong-khoa-moi-20200726192958559.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=41
59,0,"truy vết covid-19, covid-19 ở đà nẵng, ổ dịch covid-19 mới",https://dantri.com.vn/xa-hoi/thu-tuong-lenh-hoa-toc-truy-vet-covid-19-tren-dien-rong-ca-khach-du-lich-20200726191357953.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=42
60,0,"Trung ương Cục miền Nam, Ban Tuyên huấn, ngành tuyên giáo, nhà bia ban tuyên huấn",https://dantri.com.vn/xa-hoi/khoac-ao-moi-cho-nha-bia-ky-niem-ban-tuyen-huan-trung-uong-cuc-mien-nam-20200726145803458.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=43
