Count,Id,category,url
343,5,"Guinea Xích Đạo, Chuyến bay đặc biệt, COVID-19, người Việt",https://dantri.com.vn/kinh-doanh/chuyen-bay-sieu-dac-biet-don-nguoi-viet-nhiem-covid-19-o-guinea-xich-dao-20200727192106988.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=113
344,5,"giá vàng, kinh tế thế giới, đại dịch, dịch covid-19",https://dantri.com.vn/kinh-doanh/thong-diep-sau-cuoc-nhay-vot-cua-gia-vang-nen-kinh-te-dang-kho-khan-hon-20200727103845248.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=114
345,5,"thiệt hại chứng khoán, thị trường chứng khoán lao dốc, tác động covid-19",https://dantri.com.vn/kinh-doanh/moi-lo-covid-19-thoi-bay-85-ty-usd-khoi-thi-truong-chung-khoan-viet-20200727171524490.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=115
346,5,"PV GAS, Tổng công ty Khí, phòng chống Covid -19",https://dantri.com.vn/kinh-doanh/pv-gas-tang-cuong-cac-bien-phap-phong-chong-covid-19-20200727161259124.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=116
347,5,"Thủ tướng, giá, giá cả thị trường, vi phạm về giá",https://dantri.com.vn/kinh-doanh/thu-tuong-theo-doi-sat-dien-bien-thi-truong-xu-ly-nghiem-vi-pham-ve-gia-20200727163501877.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=117
348,5,"Dr Glatt, thiết bị công nghệ làm đẹp, thị trường Việt Nam",https://dantri.com.vn/kinh-doanh/dr-glatt-thuong-hieu-co-nhieu-dong-san-pham-lam-dep-cua-duc-phan-phoi-chinh-thuc-tai-viet-nam-20200727135314419.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=118
349,5,"hàng không, COVID-19, Đà Nẵng, giải tỏa khách",https://dantri.com.vn/kinh-doanh/cap-toc-huy-dong-may-bay-dua-khach-roi-diem-nong-da-nang-truoc-0-h-dem-nay-20200727145546423.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=119
350,5,"TTĐ Quảng Trị, lưới truyền tải điện, vận hành an toàn, phòng chống lụt bão",https://dantri.com.vn/kinh-doanh/ttd-quang-tri-trien-khai-nhieu-giai-phap-dam-bao-van-hanh-an-toan-luoi-truyen-tai-dien-20200727141216532.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=120
351,5,"Vietinbank, kiểm soát hiệu quả chi phí, tái cấu trúc hoạt động",https://dantri.com.vn/kinh-doanh/vietin-bank-thuc-hien-muc-tieu-kep-trong-hoat-dong-kinh-doanh-6-thang-dau-nam-2020-20200727140647742.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=121
352,5,"khẩu trang, khẩu trang y tế, Giá khẩu trang",https://dantri.com.vn/kinh-doanh/covid-19-vua-chom-lai-dan-buon-da-vay-vai-tram-trieu-om-khau-trang-20200727125505690.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=122
