Count,Id,category,url
60,3,"Nhật Kim Anh, tranh chấp quyền nuôi con, Titi, nhóm HKT",https://dantri.com.vn/giai-tri/nhat-kim-anh-noi-thang-ve-tin-don-cap-trai-tre-co-vo-va-vu-kien-chong-cu-20200804131220045.htm#dt_source=Cate_GiaiTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=7
61,3,"Vân Trang, Huỳnh Đông",https://dantri.com.vn/giai-tri/van-trang-tiet-lo-thoi-xau-xi-den-dua-bat-khoc-4-nam-ngung-dien-sau-sinh-20200805124158351.htm#dt_source=Cate_GiaiTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=8
62,3,"Triệu Vy, vợ chồng Triệu Vy, hoàng châu cách cách",https://dantri.com.vn/giai-tri/en-nho-trieu-vy-dep-trong-veo-o-tuoi-44-vung-vang-giua-song-gio-20200806100314524.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=21
63,3,Triệu Lệ Dĩnh,https://dantri.com.vn/giai-tri/trieu-le-dinh-khien-fan-lo-lang-vi-de-lo-doi-chan-co-huong-20200806084022478.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=22
64,3,"Thuý Vân, Á hậu, mang thai, Mẹ bầu",https://dantri.com.vn/giai-tri/a-hau-thuy-van-xuc-dong-chia-se-lai-khoanh-khac-cong-bo-thanh-me-bau-20200806071003498.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=23
65,3,Kimberley Garner,https://dantri.com.vn/giai-tri/kimberley-garner-hut-hon-voi-ao-tam-mau-vang-20200805212549276.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=24
66,3,The Hangover,https://dantri.com.vn/giai-tri/loat-sao-tuong-bat-tai-ma-tai-khong-tuong-20200805193932203.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=25
67,3,"Song Hye Kyo, Song Hye Kyo ly hôn",https://dantri.com.vn/giai-tri/bo-qua-on-ao-tai-hop-hyun-bin-song-hye-kyo-khoe-nhan-sac-quyen-ru-20200805161657583.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=26
68,3,"Hồ Ngọc Hà, COVID-19, Quảng Nam, Đà Nẵng",https://dantri.com.vn/giai-tri/ho-ngoc-ha-chi-manh-tay-ho-tro-khau-trang-cho-da-nang-quang-nam-20200805022918614.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=27
69,3,"Vân Trang, Huỳnh Đông",https://dantri.com.vn/giai-tri/van-trang-tiet-lo-thoi-xau-xi-den-dua-bat-khoc-4-nam-ngung-dien-sau-sinh-20200805124158351.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=28
70,3,"Đường Yên, Dương Mịch, Angelababy",https://dantri.com.vn/giai-tri/duong-mich-than-thiet-voi-angelababy-tranh-mat-duong-yen-20200805111448918.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=29
71,3,Paris Jackson,https://dantri.com.vn/giai-tri/con-gai-michael-jackson-chia-tay-ban-trai-20200805090443066.htm#dt_source=Cate_GiaiTri&dt_campaign=MainList&dt_medium=30
